panel	genome_id	original_expected_class	curated_benchmark_class	biological_category	curation_basis	evidence_source	manual_review_required	affects_freeze_metric
internal_1103	Path287_Streptococcus_pneumoniae_2006-09-01_00_00_00	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path288_Yersinia_enterocolitica_WA	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path289_Bacillus_cereus_group_Vollum_1B	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path28_Klebsiella_aerogenes_DSM_12058	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path290_Bacillus_cereus_group_K3	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path291_Bacillus_cereus_group_BA1035	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path292_Streptococcus_pyogenes_NGAS743	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path293_Streptococcus_pyogenes_NGAS596	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path294_Streptococcus_pyogenes_NGAS327	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path295_Stenotrophomonas_maltophilia_1945B	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path296_Stenotrophomonas_maltophilia_9605	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path297_Neisseria_meningitidis_NM3682	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path298_Neisseria_meningitidis_FDAARGOS_209	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path299_Enterobacter_hormaechei_CYEBC080	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path29_Klebsiella_oxytoca_CCUG_29298	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path2_Aeromonas_caviae_DSM_7323	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path300_Enterobacter_asburiae_CRE21025	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path301_Enterococcus_hirae_708	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path302_Vibrio_diabolicus_FDAARGOS_105	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path303_Haemophilus_influenzae_FDAARGOS_199	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path30_Arcanobacterium_haemolyticum_DSM_20595	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path31_Klebsiella_pneumoniae_DSM_1620	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path32_Acinetobacter_guillouiae_DSM_114289	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path33_Arcobacter_butzleri_DSM_8739	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path34_Arcobacter_cryaerophilus_DSM_7289	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path35_Actinobacillus_suis_DSM_22433	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path36_Klebsiella_variicola_subsp_variicola_DSM_15968	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path37_Lactococcus_lactis_subsp_lactis_DSM_4641	Pathogen-reference	Qualified-probiotic-exception	rare_opportunistic_food_use_lactococcus	EFSA_QPS_2023_plus_BacDive_TRBA466_risk_group_1	BacDive strain 14695 and EFSA QPS Lactococcus lactis listing cited by expert roadmap	True	True
internal_1103	Path38_Leptotrichia_buccalis_DSM_1135	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path39_Metamycoplasma_hominis_DSM_19104	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path3_Eggerthella_lenta_DSM_110904	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path40_Moraxella_bovis_DSM_6329	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path41_Moraxella_catarrhalis_CCUG_353	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path42_Moraxella_osloensis_DSM_6998	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path43_Mycobacterium_abscessus_DSM_43493	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path44_Mycobacterium_avium_DSM_45439	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path45_Mycobacterium_chelonae_DSM_43804	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path46_Mycobacterium_elephantis_DSM_45745	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path47_Mycobacterium_fortuitum_DSM_43077	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path48_Mycobacterium_goodii_DSM_44492	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path49_Mycobacterium_haemophilum_DSM_44634	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path4_Enterococcus_durans_DSM_109133	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path50_Mycobacterium_intracellulare_DSM_44161	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path51_Mycobacterium_kansasii_DSM_44162	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path52_Mycobacterium_mageritense_DSM_44476	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path53_Mycobacterium_malmoense_DSM_44163	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path54_Mycobacterium_simiae_DSM_44165	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path55_Mycobacterium_smegmatis_DSM_43479	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path56_Bacteroides_fragilis_DSM_2151	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path57_Mycobacterium_vaccae_DSM_43229	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path58_Nocardia_asteroides_DSM_43757	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path59_Actinomyces_naeslundii_DSM_17233	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path5_Enterococcus_faecium_DSM_119329	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path60_Nocardia_farcinica_DSM_43527	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path61_Nocardia_otitidiscaviarum_DSM_43010	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path62_Paraclostridium_bifermentans_DSM_630	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path63_Parvimonas_micra_DSM_20468	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path64_Bacteroides_pyogenes_CCUG_15420	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path65_Pasteurella_haemolytica_DSM_5283	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path66_Phocaeicola_vulgatus_DSM_9670	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path67_Porphyromonas_asaccharolytica_CCUG_7834	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path68_Porphyromonas_gingivalis_DSM_20709	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path69_Prevotella_denticola_DSM_20614	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path6_Staphylococcus_caprae_DSM_20608	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path70_Prevotella_intermedia_DSM_20706	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path71_Prevotella_melaninogenica_DSM_7089	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path72_Proteus_mirabilis_DSM_788	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path73_Bartonella_alsatica_DSM_21432	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path74_Pseudomonas_aeruginosa_DSM_288	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path75_Bilophila_wadsworthia_DSM_11045	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path76_Bordetella_parapertussis_DSM_4922	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path77_Brachyspira_pilosicoli_DSM_110984	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path78_Actinomyces_oris_DSM_43798	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path79_Burkholderia_cepacia_DSM_9241	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path7_Staphylococcus_epidermidis_DSM_20044	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path80_Campylobacter_ureolyticus_DSM_20703	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path81_Chlamydia_pneumoniae_DSM_19748	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path82_Chromobacterium_violaceum_DSM_30191	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path83_Clostridioides_difficile_DSM_12056	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path84_Clostridium_perfringens_DSM_628	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path85_Aerococcus_viridans_DSM_20340	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path86_Pseudomonas_putida_DSM_291	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path87_Clostridium_tertium_DSM_662	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path88_Clostridium_tetani_DSM_11744	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path89_Rhodococcus_hoagii_DSM_1990	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path8_Staphylococcus_haemolyticus_DSM_20263	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path90_Schaalia_odontolytica_DSM_19120	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path91_Corynebacterium_amycolatum_DSM_44375	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path92_Serratia_marcescens_DSM_1608	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path93_Shewanella_putrefaciens_DSM_6067	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path94_Shigella_sonnei_CCUG_68726	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path95_Staphylococcus_aureus_DSM_3463	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path96_Corynebacterium_urealyticum_DSM_7109	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path97_Cutibacterium_granulosum_DSM_20458	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path98_Listeria_monocytogenes_FSL_F2-0501	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path99_Listeria_monocytogenes_FSL_F2-0695	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Path9_Staphylococcus_pseudintermedius_DSM_25713	Pathogen-reference	Pathogen-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob100_Lactiplantibacillus_plantarum_L1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob101_Propionibacterium_freudenreichii_CIRM-BIA118	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob102_Pediococcus_pentosaceus_20	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob103_Bifidobacterium_animalis_CUL34	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob104_Lactiplantibacillus_plantarum_MGEL20154	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob105_Bacillus_methylotrophicus_109	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob106_Propionibacterium_freudenreichii_CIRM-BIA515	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob107_Heyndrickxia_coagulans_JBI-YZ6_3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob108_Lactobacillus_acidophilus_L12	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob109_Lactobacillus_delbrueckii_CIRM-BIA844	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob10_Ligilactobacillus_salivarius_F14	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob110_Lactobacillus_delbrueckii_CIRM-BIA207	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob111_Lactobacillus_helveticus_CIRM-BIA98	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob112_Streptococcus_salivarius_AMBR074	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob113_Lacticaseibacillus_paracasei_L2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob114_Lactobacillus_helveticus_CIRM-BIA679	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob115_Lactobacillus_johnsonii_CIRM-BIA651	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob116_Lactiplantibacillus_plantarum_CIRM-BIA2185	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob117_Lactiplantibacillus_plantarum_CIRM-BIA2180	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob118_Lactiplantibacillus_plantarum_CIRM-BIA2184	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob119_Lactiplantibacillus_plantarum_CIRM-BIA1111	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob11_Levilactobacillus_brevis_C33	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob120_Lactiplantibacillus_plantarum_CIRM-BIA653	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob121_Lactiplantibacillus_plantarum_CIRM-BIA2115	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob122_Lactiplantibacillus_plantarum_CIRM-BIA2107	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob123_Lacticaseibacillus_rhamnosus_CIRM-BIA774	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob124_Lacticaseibacillus_rhamnosus_L3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob125_Lacticaseibacillus_rhamnosus_CIRM-BIA1107	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob126_Propionibacterium_freudenreichii_CIRM-BIA141	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob127_Propionibacterium_freudenreichii_CIRM-BIA1399	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob128_Propionibacterium_freudenreichii_CIRM-BIA689	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob129_Propionibacterium_freudenreichii_CIRM-BIA1472	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob12_Pediococcus_pentosaceus_C37	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob130_Propionibacterium_freudenreichii_CIRM-BIA1477	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob131_Streptococcus_thermophilus_CIRM-BIA36	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob132_Streptococcus_thermophilus_CIRM-BIA772	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob133_Alistipes_onderdonkii_DSM_19147	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob134_Lactiplantibacillus_plantarum_L24	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob135_Lactiplantibacillus_plantarum_L4	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob136_Lacticaseibacillus_rhamnosus_L23	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob137_Lactiplantibacillus_plantarum_C2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob138_Bifidobacterium_longum_L25	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob139_Bifidobacterium_breve_1101A	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob13_Lactiplantibacillus_plantarum_Lp813	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob140_Escherichia_coli_C56	Probio-Ichnos-reference	Probio-Ichnos-reference	mixed_taxon_probio_label_requires_strain_review	E_coli_probio_label_retained_but_not_automatically_recovered	internal_forensic_review_required	True	False
internal_1103	Prob141_Escherichia_coli_C45	Probio-Ichnos-reference	Probio-Ichnos-reference	mixed_taxon_probio_label_requires_strain_review	E_coli_probio_label_retained_but_not_automatically_recovered	internal_forensic_review_required	True	False
internal_1103	Prob142_Lactiplantibacillus_plantarum_LP001	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob143_Lacticaseibacillus_rhamnosus_GR-1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob144_Lactobacillus_acidophilus_La5	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob145_Streptococcus_thermophilus_TH-4	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob146_Lactiplantibacillus_plantarum_L6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob147_Heyndrickxia_coagulans_LMG_S-31876	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob148_Lacticaseibacillus_rhamnosus_VHProbi_M14	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob149_Bacillus_velezensis_BV5	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob14_Lacticaseibacillus_rhamnosus_C44	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob150_Bacillus_amyloliquefaciens_BA11	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob151_Bacillus_amyloliquefaciens_BA40	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
